year,title,pmid,lastname,forename,initials,affiliation,lab
2013,Selective inhibition of tumor oncogenes by disruption of super-enhancers.,23582323,<lastname>LovÌ©n</lastname>,Jakob,J,"Whitehead Institute for Biomedical Research, 9 Cambridge Center, Cambridge, MA 02142, USA.",
2013,Selective inhibition of tumor oncogenes by disruption of super-enhancers.,23582323,Hoke,Heather A,HA,None,
2013,Selective inhibition of tumor oncogenes by disruption of super-enhancers.,23582323,Lin,Charles Y,CY,None,
2013,Selective inhibition of tumor oncogenes by disruption of super-enhancers.,23582323,Lau,Ashley,A,None,
2013,Selective inhibition of tumor oncogenes by disruption of super-enhancers.,23582323,Orlando,David A,DA,None,
2013,Selective inhibition of tumor oncogenes by disruption of super-enhancers.,23582323,Vakoc,Christopher R,CR,None,
2013,Selective inhibition of tumor oncogenes by disruption of super-enhancers.,23582323,Bradner,James E,JE,None,
2013,Selective inhibition of tumor oncogenes by disruption of super-enhancers.,23582323,Lee,Tong Ihn,TI,None,
2013,Selective inhibition of tumor oncogenes by disruption of super-enhancers.,23582323,Young,Richard A,RA,None,
2013,Recruitment of Brd4 to the human papillomavirus type 16 DNA replication complex is essential for replication of viral DNA.,23365439,Wang,Xin,X,"Department of Microbiology, University of Pennsylvania Perelman School of Medicine, Philadelphia, Pennsylvania, USA.",
2013,Recruitment of Brd4 to the human papillomavirus type 16 DNA replication complex is essential for replication of viral DNA.,23365439,Helfer,Christine M,CM,None,
2013,Recruitment of Brd4 to the human papillomavirus type 16 DNA replication complex is essential for replication of viral DNA.,23365439,Pancholi,Neha,N,None,
2013,Recruitment of Brd4 to the human papillomavirus type 16 DNA replication complex is essential for replication of viral DNA.,23365439,Bradner,James E,JE,None,
2013,Recruitment of Brd4 to the human papillomavirus type 16 DNA replication complex is essential for replication of viral DNA.,23365439,You,Jianxin,J,None,
2013,New insights concerning the occurrence of fungi in water sources and their potential pathogenicity.,24011405,Oliveira,B R,BR,"<affiliation>iBET - Instituto de Biologia Experimental e TecnolÌ_gica, Apartado 12, 2780-901 Oeiras, Portugal.</affiliation>",
2013,New insights concerning the occurrence of fungi in water sources and their potential pathogenicity.,24011405,Crespo,M T Barreto,MT,None,
2013,New insights concerning the occurrence of fungi in water sources and their potential pathogenicity.,24011405,<lastname>San RomÌ£o</lastname>,M V,MV,None,
2013,New insights concerning the occurrence of fungi in water sources and their potential pathogenicity.,24011405,Benoliel,M J,MJ,None,
2013,New insights concerning the occurrence of fungi in water sources and their potential pathogenicity.,24011405,Samson,R A,RA,None,
2013,New insights concerning the occurrence of fungi in water sources and their potential pathogenicity.,24011405,Pereira,V J,VJ,None,
2013,"Patulibacter medicamentivorans sp. nov., isolated from activated sludge of a wastewater treatment plant.",23264500,Almeida,<forename>BÌÁrbara</forename>,B,"IBET - Apartado 12, 2781-901 Oeiras, Portugal.",
2013,"Patulibacter medicamentivorans sp. nov., isolated from activated sludge of a wastewater treatment plant.",23264500,Vaz-Moreira,Ivone,I,None,
2013,"Patulibacter medicamentivorans sp. nov., isolated from activated sludge of a wastewater treatment plant.",23264500,Schumann,Peter,P,None,
2013,"Patulibacter medicamentivorans sp. nov., isolated from activated sludge of a wastewater treatment plant.",23264500,Nunes,Olga C,OC,None,
2013,"Patulibacter medicamentivorans sp. nov., isolated from activated sludge of a wastewater treatment plant.",23264500,Carvalho,Gilda,G,None,
2013,"Patulibacter medicamentivorans sp. nov., isolated from activated sludge of a wastewater treatment plant.",23264500,Barreto Crespo,Maria T,MT,None,
2013,"The making of I-BET762, a BET bromodomain inhibitor now in clinical development.",24107192,Zhao,Yujun,Y,"Comprehensive Cancer Center and Departments of Internal Medicine, Pharmacology, and Medicinal Chemistry, University of Michigan , Ann Arbor, Michigan 48109, United States.",
2013,"The making of I-BET762, a BET bromodomain inhibitor now in clinical development.",24107192,Yang,Chao-Yie,CY,None,
2013,"The making of I-BET762, a BET bromodomain inhibitor now in clinical development.",24107192,Wang,Shaomeng,S,None,
2013,The C-terminal domain of Brd2 is important for chromatin interaction and regulation of transcription and alternative splicing.,24048450,<lastname>HnilicovÌÁ</lastname>,Jarmila,J,"Department of RNA Biology, Institute of Molecular Genetics, Academy of Sciences of the Czech Republic, Prague 142 20, Czech Republic Institute of Microbiology, Academy of Sciences of the Czech Republic, Prague 142 20, Czech Republic Max Planck Institute for Molecular Cell Biology and Genetics, Dresden 01307, Germany J. Heyrovsky Institute of Physical Chemistry, Academy of Sciences of the Czech Republic, Prague 182 23, Czech Republic.",
2013,The C-terminal domain of Brd2 is important for chromatin interaction and regulation of transcription and alternative splicing.,24048450,Hozeifi,Samira,S,None,
2013,The C-terminal domain of Brd2 is important for chromatin interaction and regulation of transcription and alternative splicing.,24048450,<lastname>StejskalovÌÁ</lastname>,Eva,E,None,
2013,The C-terminal domain of Brd2 is important for chromatin interaction and regulation of transcription and alternative splicing.,24048450,<lastname>DuÅÁkovÌÁ</lastname>,Eva,E,None,
2013,The C-terminal domain of Brd2 is important for chromatin interaction and regulation of transcription and alternative splicing.,24048450,Poser,Ina,I,None,
2013,The C-terminal domain of Brd2 is important for chromatin interaction and regulation of transcription and alternative splicing.,24048450,<lastname>HumpolÌ_€çkovÌÁ</lastname>,Jana,J,None,
2013,The C-terminal domain of Brd2 is important for chromatin interaction and regulation of transcription and alternative splicing.,24048450,Hof,Martin,M,None,
2013,The C-terminal domain of Brd2 is important for chromatin interaction and regulation of transcription and alternative splicing.,24048450,<lastname>Stan€_k</lastname>,David,D,None,
2013,"Distinct isoforms of the Drosophila Brd4 homologue are present at enhancers, promoters and insulator sites.",23945939,Kellner,Wendy A,WA,"Department of Biology, Emory University, Atlanta, GA 30322, USA and Department of Biostatistics and Bioinformatics, Emory University, Atlanta, GA 30322, USA.",
2013,"Distinct isoforms of the Drosophila Brd4 homologue are present at enhancers, promoters and insulator sites.",23945939,Van Bortle,Kevin,K,None,
2013,"Distinct isoforms of the Drosophila Brd4 homologue are present at enhancers, promoters and insulator sites.",23945939,Li,Li,L,None,
2013,"Distinct isoforms of the Drosophila Brd4 homologue are present at enhancers, promoters and insulator sites.",23945939,Ramos,Edward,E,None,
2013,"Distinct isoforms of the Drosophila Brd4 homologue are present at enhancers, promoters and insulator sites.",23945939,Takenaka,Naomi,N,None,
2013,"Distinct isoforms of the Drosophila Brd4 homologue are present at enhancers, promoters and insulator sites.",23945939,Corces,Victor G,VG,None,
2013,The CH2 domain of CBP/p300 is a novel zinc finger.,23831576,Park,Sangho,S,"Department of Integrative Structural and Computational Biology and Skaggs Institute of Chemical Biology, The Scripps Research Institute, 10550 North Torrey Pines Road, La Jolla, CA 92037, USA.",
2013,The CH2 domain of CBP/p300 is a novel zinc finger.,23831576,Martinez-Yamout,Maria A,MA,None,
2013,The CH2 domain of CBP/p300 is a novel zinc finger.,23831576,Dyson,H Jane,HJ,None,
2013,The CH2 domain of CBP/p300 is a novel zinc finger.,23831576,Wright,Peter E,PE,None,
2013,The bromodomain protein Brd4 insulates chromatin from DNA damage signalling.,23728299,Floyd,Scott R,SR,"Koch Institute for Integrative Cancer Research, Massachusetts Institute of Technology, Cambridge, Massachusetts 02139, USA.",
2013,The bromodomain protein Brd4 insulates chromatin from DNA damage signalling.,23728299,Pacold,Michael E,ME,None,
2013,The bromodomain protein Brd4 insulates chromatin from DNA damage signalling.,23728299,Huang,Qiuying,Q,None,
2013,The bromodomain protein Brd4 insulates chromatin from DNA damage signalling.,23728299,Clarke,Scott M,SM,None,
2013,The bromodomain protein Brd4 insulates chromatin from DNA damage signalling.,23728299,Lam,Fred C,FC,None,
2013,The bromodomain protein Brd4 insulates chromatin from DNA damage signalling.,23728299,Cannell,Ian G,IG,None,
2013,The bromodomain protein Brd4 insulates chromatin from DNA damage signalling.,23728299,Bryson,Bryan D,BD,None,
2013,The bromodomain protein Brd4 insulates chromatin from DNA damage signalling.,23728299,Rameseder,Jonathan,J,None,
2013,The bromodomain protein Brd4 insulates chromatin from DNA damage signalling.,23728299,Lee,Michael J,MJ,None,
2013,The bromodomain protein Brd4 insulates chromatin from DNA damage signalling.,23728299,Blake,Emily J,EJ,None,
2013,The bromodomain protein Brd4 insulates chromatin from DNA damage signalling.,23728299,Fydrych,Anna,A,None,
2013,The bromodomain protein Brd4 insulates chromatin from DNA damage signalling.,23728299,Ho,Richard,R,None,
2013,The bromodomain protein Brd4 insulates chromatin from DNA damage signalling.,23728299,Greenberger,Benjamin A,BA,None,
2013,The bromodomain protein Brd4 insulates chromatin from DNA damage signalling.,23728299,Chen,Grace C,GC,None,
2013,The bromodomain protein Brd4 insulates chromatin from DNA damage signalling.,23728299,Maffa,Amanda,A,None,
2013,The bromodomain protein Brd4 insulates chromatin from DNA damage signalling.,23728299,Del Rosario,Amanda M,AM,None,
2013,The bromodomain protein Brd4 insulates chromatin from DNA damage signalling.,23728299,Root,David E,DE,None,
2013,The bromodomain protein Brd4 insulates chromatin from DNA damage signalling.,23728299,Carpenter,Anne E,AE,None,
2013,The bromodomain protein Brd4 insulates chromatin from DNA damage signalling.,23728299,Hahn,William C,WC,None,
2013,The bromodomain protein Brd4 insulates chromatin from DNA damage signalling.,23728299,Sabatini,David M,DM,None,
2013,The bromodomain protein Brd4 insulates chromatin from DNA damage signalling.,23728299,Chen,Clark C,CC,None,
2013,The bromodomain protein Brd4 insulates chromatin from DNA damage signalling.,23728299,White,Forest M,FM,None,
2013,The bromodomain protein Brd4 insulates chromatin from DNA damage signalling.,23728299,Bradner,James E,JE,None,
2013,The bromodomain protein Brd4 insulates chromatin from DNA damage signalling.,23728299,Yaffe,Michael B,MB,None,
2013,Bromodomains as therapeutic targets in cancer.,23543289,Barbieri,Isaia,I,"Kouzarides laboratory, University of Cambridge.",
2013,Bromodomains as therapeutic targets in cancer.,23543289,Cannizzaro,Ester,E,None,
2013,Bromodomains as therapeutic targets in cancer.,23543289,Dawson,Mark A,MA,None,
2013,Interplay between BDF1 and BDF2 and their roles in regulating the yeast salt stress response.,23452060,Fu,Jiafang,J,"State Key Laboratory of Microbial Technology, Shandong University, Jinan, China.",
2013,Interplay between BDF1 and BDF2 and their roles in regulating the yeast salt stress response.,23452060,Hou,Jin,J,None,
2013,Interplay between BDF1 and BDF2 and their roles in regulating the yeast salt stress response.,23452060,Liu,Liangyu,L,None,
2013,Interplay between BDF1 and BDF2 and their roles in regulating the yeast salt stress response.,23452060,Chen,Lei,L,None,
2013,Interplay between BDF1 and BDF2 and their roles in regulating the yeast salt stress response.,23452060,Wang,Mingpeng,M,None,
2013,Interplay between BDF1 and BDF2 and their roles in regulating the yeast salt stress response.,23452060,Shen,Yu,Y,None,
2013,Interplay between BDF1 and BDF2 and their roles in regulating the yeast salt stress response.,23452060,Zhang,Zhaojie,Z,None,
2013,Interplay between BDF1 and BDF2 and their roles in regulating the yeast salt stress response.,23452060,Bao,Xiaoming,X,None,
2013,Cancers with wrong HATs: the impact of acetylation.,23325510,Di Cerbo,Vincenzo,V,"Max-Planck Institute of Immunobiology and Epigenetics in Freiburg, Germany.",
2013,Cancers with wrong HATs: the impact of acetylation.,23325510,Schneider,Robert,R,None,
2013,BET inhibition silences expression of MYCN and BCL2 and induces cytotoxicity in neuroblastoma tumor models.,24009722,Wyce,Anastasia,A,"Cancer Epigenetics Discovery Performance Unit, GlaxoSmithKline, Collegeville, Pennsylvania, USA.",
2013,BET inhibition silences expression of MYCN and BCL2 and induces cytotoxicity in neuroblastoma tumor models.,24009722,Ganji,Gopinath,G,None,
2013,BET inhibition silences expression of MYCN and BCL2 and induces cytotoxicity in neuroblastoma tumor models.,24009722,Smitheman,Kimberly N,KN,None,
2013,BET inhibition silences expression of MYCN and BCL2 and induces cytotoxicity in neuroblastoma tumor models.,24009722,Chung,Chun-Wa,CW,None,
2013,BET inhibition silences expression of MYCN and BCL2 and induces cytotoxicity in neuroblastoma tumor models.,24009722,Korenchuk,Susan,S,None,
2013,BET inhibition silences expression of MYCN and BCL2 and induces cytotoxicity in neuroblastoma tumor models.,24009722,Bai,Yuchen,Y,None,
2013,BET inhibition silences expression of MYCN and BCL2 and induces cytotoxicity in neuroblastoma tumor models.,24009722,Barbash,Olena,O,None,
2013,BET inhibition silences expression of MYCN and BCL2 and induces cytotoxicity in neuroblastoma tumor models.,24009722,Le,BaoChau,B,None,
2013,BET inhibition silences expression of MYCN and BCL2 and induces cytotoxicity in neuroblastoma tumor models.,24009722,Craggs,Peter D,PD,None,
2013,BET inhibition silences expression of MYCN and BCL2 and induces cytotoxicity in neuroblastoma tumor models.,24009722,McCabe,Michael T,MT,None,
