year,title,pmid,lastname,forename,initials,affiliation,lab
2009,Cell density effect in the baculovirus-insect cells system: a quantitative analysis of energetic metabolism.,19459142,Carrondo,Manuel J T,MJ,None,
2009,Cell density effect in the baculovirus-insect cells system: a quantitative analysis of energetic metabolism.,19459142,Alves,Paula M,PM,None,
2009,BRD8 is a potential chemosensitizing target for spindle poisons in colorectal cancer therapy.,19787264,Yamada,Hiroshi Y,HY,"Department of Medicine, Hematology/Oncology Section, University of Oklahoma Health Sciences Center (OUHSC), BRC1207, Oklahoma City, OK 73104, USA. hiroshi-yamada@ouhsc.edu",
2009,BRD8 is a potential chemosensitizing target for spindle poisons in colorectal cancer therapy.,19787264,Rao,Chinthalapally V,CV,None,
2009,Regulation of aurora B expression by the bromodomain protein Brd4.,19596781,You,Jianxin,J,"Department of Microbiology, University of Pennsylvania School of Medicine, Philadelphia, PA 19104, USA.",
2009,Regulation of aurora B expression by the bromodomain protein Brd4.,19596781,Li,Qing,Q,None,
2009,Regulation of aurora B expression by the bromodomain protein Brd4.,19596781,Wu,Chong,C,None,
2009,Regulation of aurora B expression by the bromodomain protein Brd4.,19596781,Kim,Jina,J,None,
2009,Regulation of aurora B expression by the bromodomain protein Brd4.,19596781,Ottinger,Matthias,M,None,
2009,Regulation of aurora B expression by the bromodomain protein Brd4.,19596781,Howley,Peter M,PM,None,
2009,The SWI/SNF chromatin remodeling complex regulates myocardin-induced smooth muscle-specific gene expression.,19342595,Zhou,Jiliang,J,"Department of Cellular and Integrative Physiology, Indiana University School of Medicine, 635 Barnhill Drive, Indianapolis, IN 46202-5120, USA.",
2009,The SWI/SNF chromatin remodeling complex regulates myocardin-induced smooth muscle-specific gene expression.,19342595,Zhang,Min,M,None,
2009,The SWI/SNF chromatin remodeling complex regulates myocardin-induced smooth muscle-specific gene expression.,19342595,Fang,Hong,H,None,
2009,The SWI/SNF chromatin remodeling complex regulates myocardin-induced smooth muscle-specific gene expression.,19342595,El-Mounayri,Omar,O,None,
2009,The SWI/SNF chromatin remodeling complex regulates myocardin-induced smooth muscle-specific gene expression.,19342595,Rodenberg,Jennifer M,JM,None,
2009,The SWI/SNF chromatin remodeling complex regulates myocardin-induced smooth muscle-specific gene expression.,19342595,Imbalzano,Anthony N,AN,None,
2009,The SWI/SNF chromatin remodeling complex regulates myocardin-induced smooth muscle-specific gene expression.,19342595,Herring,B Paul,BP,None,
2009,The Gcn5 bromodomain of the SAGA complex facilitates cooperative and cross-tail acetylation of nucleosomes.,19218239,Li,Shanshan,S,"Department of Biochemistry, Biophysics, and Molecular Biology, Iowa State University, Ames, Iowa 50011, USA.",
2009,The Gcn5 bromodomain of the SAGA complex facilitates cooperative and cross-tail acetylation of nucleosomes.,19218239,Shogren-Knaak,Michael A,MA,None,
2009,N terminus of Swr1 binds to histone H2AZ and provides a platform for subunit assembly in the chromatin remodeling complex.,19088068,Wu,Wei-Hua,WH,"Laboratory of Biochemistry and Molecular Biology, NCI, National Institutes of Health, Bethesda, Maryland 20892, USA. wuwe@mail.nih.gov",
2009,N terminus of Swr1 binds to histone H2AZ and provides a platform for subunit assembly in the chromatin remodeling complex.,19088068,Wu,Chwen-Huey,CH,None,
2009,N terminus of Swr1 binds to histone H2AZ and provides a platform for subunit assembly in the chromatin remodeling complex.,19088068,Ladurner,Andreas,A,None,
2009,N terminus of Swr1 binds to histone H2AZ and provides a platform for subunit assembly in the chromatin remodeling complex.,19088068,Mizuguchi,Gaku,G,None,
2009,N terminus of Swr1 binds to histone H2AZ and provides a platform for subunit assembly in the chromatin remodeling complex.,19088068,Wei,Debbie,D,None,
2009,N terminus of Swr1 binds to histone H2AZ and provides a platform for subunit assembly in the chromatin remodeling complex.,19088068,Xiao,Hua,H,None,
2009,N terminus of Swr1 binds to histone H2AZ and provides a platform for subunit assembly in the chromatin remodeling complex.,19088068,Luk,Ed,E,None,
2009,N terminus of Swr1 binds to histone H2AZ and provides a platform for subunit assembly in the chromatin remodeling complex.,19088068,Ranjan,Anand,A,None,
2009,N terminus of Swr1 binds to histone H2AZ and provides a platform for subunit assembly in the chromatin remodeling complex.,19088068,Wu,Carl,C,None,
2009,NUT midline carcinoma of the parotid gland with mesenchymal differentiation.,19561446,den Bakker,Michael A,MA,"Department of Pathology, Erasmus MC, 3000 CA Rotterdam, The Netherlands. m.denbakker@erasmusmc.nl",
2009,NUT midline carcinoma of the parotid gland with mesenchymal differentiation.,19561446,Beverloo,Berna H,BH,None,
2009,NUT midline carcinoma of the parotid gland with mesenchymal differentiation.,19561446,van den Heuvel-Eibrink,Marry M,MM,None,
2009,NUT midline carcinoma of the parotid gland with mesenchymal differentiation.,19561446,Meeuwis,Cees A,CA,None,
2009,NUT midline carcinoma of the parotid gland with mesenchymal differentiation.,19561446,Tan,Liane M,LM,None,
2009,NUT midline carcinoma of the parotid gland with mesenchymal differentiation.,19561446,Johnson,Laura A,LA,None,
2009,NUT midline carcinoma of the parotid gland with mesenchymal differentiation.,19561446,French,Christopher A,CA,None,
2009,NUT midline carcinoma of the parotid gland with mesenchymal differentiation.,19561446,van Leenders,Geert J L H,GJ,None,
2009,The human papillomavirus type 8 E2 tethering protein targets the ribosomal DNA loci of host mitotic chromosomes.,19004936,Poddar,Atasi,A,"Laboratory of Viral Diseases, NIAID, NIH, Bethesda, Maryland 20892, USA.",
2009,The human papillomavirus type 8 E2 tethering protein targets the ribosomal DNA loci of host mitotic chromosomes.,19004936,Reed,Shawna C,SC,None,
2009,The human papillomavirus type 8 E2 tethering protein targets the ribosomal DNA loci of host mitotic chromosomes.,19004936,McPhillips,Maria G,MG,None,
2009,The human papillomavirus type 8 E2 tethering protein targets the ribosomal DNA loci of host mitotic chromosomes.,19004936,Spindler,Jonathan E,JE,None,
2009,The human papillomavirus type 8 E2 tethering protein targets the ribosomal DNA loci of host mitotic chromosomes.,19004936,McBride,Alison A,AA,None,
2008,Predicting sporulation events in a bioreactor using an electronic nose.,18435482,Clemente,J J,JJ,"<affiliation>Instituto de Biologia Experimental e TecnolÃ_gica (IBET), Apartado 12, P-2781-901 Oeiras, Portugal.</affiliation>",
2008,Predicting sporulation events in a bioreactor using an electronic nose.,18435482,Monteiro,S M S,SM,None,
2008,Predicting sporulation events in a bioreactor using an electronic nose.,18435482,Carrondo,M J T,MJ,None,
2008,Predicting sporulation events in a bioreactor using an electronic nose.,18435482,Cunha,A E,AE,None,
2008,The STAT3 NH2-terminal domain stabilizes enhanceosome assembly by interacting with the p300 bromodomain.,18782771,Hou,Tieying,T,"Department of Biochemistry, University of Texas Medical Branch, Galveston, Texas 77555-1060, USA.",
2008,The STAT3 NH2-terminal domain stabilizes enhanceosome assembly by interacting with the p300 bromodomain.,18782771,Ray,Sutapa,S,None,
2008,The STAT3 NH2-terminal domain stabilizes enhanceosome assembly by interacting with the p300 bromodomain.,18782771,Lee,Chang,C,None,
2008,The STAT3 NH2-terminal domain stabilizes enhanceosome assembly by interacting with the p300 bromodomain.,18782771,Brasier,Allan R,AR,None,
2008,Kinetic analysis of acetylation-dependent Pb1 bromodomain-histone interactions.,18508185,Kupitz,Christopher,C,"Department of Chemistry, Michigan Technological University, 1400 Townsend Drive, Houghton, MI 49931, United States.",
2008,Kinetic analysis of acetylation-dependent Pb1 bromodomain-histone interactions.,18508185,Chandrasekaran,Renu,R,None,
2008,Kinetic analysis of acetylation-dependent Pb1 bromodomain-histone interactions.,18508185,Thompson,Martin,M,None,
2008,PP2B and PP1alpha cooperatively disrupt 7SK snRNP to release P-TEFb for transcription in response to Ca2+ signaling.,18483222,Chen,Ruichuan,R,"Key Laboratory of the Ministry of Education for Cell Biology and Tumor Cell Engineering, School of Life Sciences, Xiamen University, Xiamen 361005, Fujian, China. chenrc@xmu.edu.cn",
2008,PP2B and PP1alpha cooperatively disrupt 7SK snRNP to release P-TEFb for transcription in response to Ca2+ signaling.,18483222,Liu,Min,M,None,
2008,PP2B and PP1alpha cooperatively disrupt 7SK snRNP to release P-TEFb for transcription in response to Ca2+ signaling.,18483222,Li,Huan,H,None,
2008,PP2B and PP1alpha cooperatively disrupt 7SK snRNP to release P-TEFb for transcription in response to Ca2+ signaling.,18483222,Xue,Yuhua,Y,None,
2008,PP2B and PP1alpha cooperatively disrupt 7SK snRNP to release P-TEFb for transcription in response to Ca2+ signaling.,18483222,Ramey,Wanichaya N,WN,None,
2008,PP2B and PP1alpha cooperatively disrupt 7SK snRNP to release P-TEFb for transcription in response to Ca2+ signaling.,18483222,He,Nanhai,N,None,
2008,PP2B and PP1alpha cooperatively disrupt 7SK snRNP to release P-TEFb for transcription in response to Ca2+ signaling.,18483222,Ai,Nanping,N,None,
2008,PP2B and PP1alpha cooperatively disrupt 7SK snRNP to release P-TEFb for transcription in response to Ca2+ signaling.,18483222,Luo,Haohong,H,None,
2008,PP2B and PP1alpha cooperatively disrupt 7SK snRNP to release P-TEFb for transcription in response to Ca2+ signaling.,18483222,Zhu,Ying,Y,None,
2008,PP2B and PP1alpha cooperatively disrupt 7SK snRNP to release P-TEFb for transcription in response to Ca2+ signaling.,18483222,Zhou,Nan,N,None,
2008,PP2B and PP1alpha cooperatively disrupt 7SK snRNP to release P-TEFb for transcription in response to Ca2+ signaling.,18483222,Zhou,Qiang,Q,None,
2008,Structural basis of site-specific histone recognition by the bromodomains of human coactivators PCAF and CBP/p300.,18400184,Zeng,Lei,L,"Department of Structural and Chemical Biology, Mount Sinai School of Medicine, New York University, New York, NY 10029, USA.",
2008,Structural basis of site-specific histone recognition by the bromodomains of human coactivators PCAF and CBP/p300.,18400184,Zhang,Qiang,Q,None,
2008,Structural basis of site-specific histone recognition by the bromodomains of human coactivators PCAF and CBP/p300.,18400184,Gerona-Navarro,Guillermo,G,None,
2008,Structural basis of site-specific histone recognition by the bromodomains of human coactivators PCAF and CBP/p300.,18400184,Moshkina,Natalia,N,None,
2008,Structural basis of site-specific histone recognition by the bromodomains of human coactivators PCAF and CBP/p300.,18400184,Zhou,Ming-Ming,MM,None,
2008,The EBNA1 protein of Epstein-Barr virus functionally interacts with Brd4.,18922874,Lin,Ammy,A,"Department of Molecular Genetics, University of Toronto, 1 Kings College Circle, Toronto, Canada M5S 1A8.",
2008,The EBNA1 protein of Epstein-Barr virus functionally interacts with Brd4.,18922874,Wang,Shan,S,None,
2008,The EBNA1 protein of Epstein-Barr virus functionally interacts with Brd4.,18922874,Nguyen,Tin,T,None,
2008,The EBNA1 protein of Epstein-Barr virus functionally interacts with Brd4.,18922874,Shire,Kathy,K,None,
2008,The EBNA1 protein of Epstein-Barr virus functionally interacts with Brd4.,18922874,Frappier,Lori,L,None,
2008,Impact of retroviral vector components stoichiometry on packaging cell lines: effects on productivity and vector quality.,18092921,Carrondo,Manuel J T,MJ,"<affiliation>Instituto de Biologia Experimental e TecnolÃ_gica, Universidade Nova de Lisboa (IBET/ITQB/UNL), P-2781-901 Oeiras, Portugal.</affiliation>",
2008,Impact of retroviral vector components stoichiometry on packaging cell lines: effects on productivity and vector quality.,18092921,Merten,Otto-Wilhelm,OW,None,
2008,Impact of retroviral vector components stoichiometry on packaging cell lines: effects on productivity and vector quality.,18092921,Haury,Matthias,M,None,
2008,Impact of retroviral vector components stoichiometry on packaging cell lines: effects on productivity and vector quality.,18092921,Alves,Paula M,PM,None,
2008,Impact of retroviral vector components stoichiometry on packaging cell lines: effects on productivity and vector quality.,18092921,Coroadinha,Ana S,AS,None,
2008,Identification of the P-TEFb complex-interacting domain of Brd4 as an inhibitor of HIV-1 replication by functional cDNA library screening in MT-4 cells.,18996376,Urano,Emiko,E,"National Institute of Infectious Diseases, 1-23-1 Toyama, Shinjuku-ku, Tokyo 162-8640, Japan.",
2008,Identification of the P-TEFb complex-interacting domain of Brd4 as an inhibitor of HIV-1 replication by functional cDNA library screening in MT-4 cells.,18996376,Kariya,Yumi,Y,None,
2008,Identification of the P-TEFb complex-interacting domain of Brd4 as an inhibitor of HIV-1 replication by functional cDNA library screening in MT-4 cells.,18996376,Futahashi,Yuko,Y,None,
2008,Identification of the P-TEFb complex-interacting domain of Brd4 as an inhibitor of HIV-1 replication by functional cDNA library screening in MT-4 cells.,18996376,Ichikawa,Reiko,R,None,
2008,Identification of the P-TEFb complex-interacting domain of Brd4 as an inhibitor of HIV-1 replication by functional cDNA library screening in MT-4 cells.,18996376,Hamatake,Makiko,M,None,
